cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,anweight,polintr,psppsgva,actrolga,psppipla,cptppola,polcmpl,trstprl,trstlgl,trstplt,trstprt,lrscale,stfeco,stfgov,stfdem,stfedu,gincdif,prtyban,prtvtdru,ctzcntr,atchctr,edulvla,eduyrs,mainact,emplrel,iorgact,uemp5yr,hinctnta,hincfel
RU,ESS1-9e01,1.0,10.12.2020,370194,ESS8e02_2,8,2.2,3141,1.93246650695801,4.00043392181396,4.985758313,19.9451966812912,2,2,2,2,2,,4,6,4,4,5,4,4,5,4,3,,66,1,7,3,12,66,1,0,6,8,3
RU,ESS1-9e01,1.0,10.12.2020,370195,ESS8e02_2,8,2.2,3142,0.966233253479004,0.448014765977859,4.985758313,2.23369334382086,4,1,1,1,1,,88,88,88,88,88,1,4,88,1,3,,66,1,7,5,15,66,1,4,6,8,3
RU,ESS1-9e01,1.0,10.12.2020,370196,ESS8e02_2,8,2.2,3143,0.483116626739502,0.165417149662971,4.985758313,0.824729929044925,3,2,2,1,1,,88,88,88,3,88,4,5,88,3,2,,66,1,8,5,13,66,1,1,6,2,4
RU,ESS1-9e01,1.0,10.12.2020,370197,ESS8e02_2,8,2.2,3144,0.483116626739502,0.22400738298893,4.985758313,1.11684667191043,4,1,1,2,2,,88,5,88,88,77,3,3,88,3,2,,66,1,8,5,12,66,1,0,6,3,4
RU,ESS1-9e01,1.0,10.12.2020,370198,ESS8e02_2,8,2.2,3147,1.44934988021851,0.868793368339539,4.985758313,4.33159375847813,2,8,2,1,2,,4,6,4,3,3,7,7,3,5,2,,66,1,7,5,13,66,1,5,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,370199,ESS8e02_2,8,2.2,3148,0.483116626739502,0.165417149662971,4.985758313,0.824729929044925,4,1,1,1,1,,0,0,0,0,88,5,4,88,5,4,,55,1,7,5,17,6,1,88,6,77,4
RU,ESS1-9e01,1.0,10.12.2020,370200,ESS8e02_2,8,2.2,3149,0.966233253479004,0.871453642845154,4.985758313,4.34485724420936,3,1,1,1,1,,77,77,77,77,77,88,3,88,3,8,,66,1,6,5,15,1,1,0,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,370201,ESS8e02_2,8,2.2,3150,0.966233253479004,0.871453642845154,4.985758313,4.34485724420936,2,2,3,1,3,,3,5,3,3,5,4,5,0,3,3,,66,1,10,5,17,1,1,2,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,370202,ESS8e02_2,8,2.2,3152,0.966233253479004,0.579195499420166,4.985758313,2.88772877608628,2,1,3,2,2,,1,3,1,1,0,3,5,2,3,4,,66,1,10,5,17,1,1,7,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,370203,ESS8e02_2,8,2.2,3153,1.93246650695801,1.15839099884033,4.985758313,5.77545755217256,2,2,3,1,3,,3,3,3,3,5,4,4,4,4,2,,66,1,7,5,16,66,1,7,6,77,3
RU,ESS1-9e01,1.0,10.12.2020,370204,ESS8e02_2,8,2.2,3155,0.966233253479004,1.57863330841064,4.985758313,7.87068414058706,2,2,1,2,1,,5,2,0,5,3,3,3,2,2,1,,13,1,10,2,9,66,1,6,1,8,4
RU,ESS1-9e01,1.0,10.12.2020,370205,ESS8e02_2,8,2.2,3156,0.966233253479004,0.871453642845154,4.985758313,4.34485724420936,2,2,2,2,3,,0,4,6,2,5,6,6,1,4,3,,20,1,9,5,15,66,1,0,1,7,3
RU,ESS1-9e01,1.0,10.12.2020,370206,ESS8e02_2,8,2.2,3157,0.966233253479004,3.03788566589355,4.985758313,15.1461637126723,7,2,1,2,1,,5,6,0,0,5,3,6,5,6,7,,66,1,6,3,11,66,6,66,6,5,4
RU,ESS1-9e01,1.0,10.12.2020,370207,ESS8e02_2,8,2.2,3159,0.966233253479004,0.448014765977859,4.985758313,2.23369334382086,1,1,3,1,1,,0,0,0,0,3,0,3,3,5,3,,66,1,5,5,16,66,1,7,2,77,7
RU,ESS1-9e01,1.0,10.12.2020,370208,ESS8e02_2,8,2.2,3161,0.966233253479004,0.871453642845154,4.985758313,4.34485724420936,1,8,1,1,3,,5,7,2,1,8,88,6,3,6,2,,55,1,9,5,15,3,1,2,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,370209,ESS8e02_2,8,2.2,3162,1.44934988021851,0.762289583683014,4.985758313,3.8005916287609,4,2,2,1,2,,2,0,2,5,5,5,4,5,5,8,,66,1,6,5,17,66,1,7,6,9,2
RU,ESS1-9e01,1.0,10.12.2020,370210,ESS8e02_2,8,2.2,3163,0.483116626739502,0.22400738298893,4.985758313,1.11684667191043,2,3,2,1,1,,3,6,3,5,2,0,3,4,3,4,,66,1,5,5,16,66,1,7,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,370211,ESS8e02_2,8,2.2,3164,1.93246650695801,2.05953168869019,4.985758313,10.268327237774,4,1,1,1,1,,2,2,0,0,0,2,0,0,88,2,,66,2,7,2,9,8,1,88,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,370212,ESS8e02_2,8,2.2,3165,0.483116626739502,0.435726821422577,4.985758313,2.17242862210468,3,2,2,2,2,,1,6,2,1,88,5,88,88,5,3,,66,1,10,5,17,1,1,6,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,370213,ESS8e02_2,8,2.2,3166,0.966233253479004,0.871453642845154,4.985758313,4.34485724420936,3,7,3,7,8,,77,77,77,77,77,77,8,77,77,7,,66,1,8,5,16,66,1,5,6,77,7
RU,ESS1-9e01,1.0,10.12.2020,370214,ESS8e02_2,8,2.2,3168,1.93246650695801,0.896029531955719,4.985758313,4.46738668764173,2,2,2,2,2,,3,7,5,5,77,3,4,4,5,2,,66,1,7,5,18,66,1,1,6,10,3
RU,ESS1-9e01,1.0,10.12.2020,370215,ESS8e02_2,8,2.2,3169,0.966233253479004,0.871453642845154,4.985758313,4.34485724420936,4,1,1,1,1,,0,0,0,0,77,2,5,0,0,7,,88,1,8,5,18,66,1,4,2,6,3
RU,ESS1-9e01,1.0,10.12.2020,370216,ESS8e02_2,8,2.2,3170,0.966233253479004,0.579195499420166,4.985758313,2.88772877608628,2,2,3,2,3,,4,3,3,3,88,3,7,6,2,2,,66,1,8,5,17,66,1,3,2,8,3
RU,ESS1-9e01,1.0,10.12.2020,370217,ESS8e02_2,8,2.2,3173,0.966233253479004,0.448014765977859,4.985758313,2.23369334382086,2,1,2,1,2,,7,7,3,5,5,6,6,6,8,2,,1,1,10,5,15,66,1,0,6,77,3
RU,ESS1-9e01,1.0,10.12.2020,370218,ESS8e02_2,8,2.2,3174,0.483116626739502,1.89755272865295,4.985758313,9.4607392912373,3,1,2,1,1,,3,0,0,1,88,88,6,0,88,2,,66,1,6,3,12,66,1,1,2,77,2
RU,ESS1-9e01,1.0,10.12.2020,370219,ESS8e02_2,8,2.2,3176,0.483116626739502,0.165417149662971,4.985758313,0.824729929044925,2,2,3,8,2,,6,7,5,5,88,3,3,3,6,2,,66,1,9,5,17,66,1,8,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,370220,ESS8e02_2,8,2.2,3178,0.483116626739502,0.981320261955261,4.985758313,4.89262565375878,2,1,1,1,2,,6,2,0,1,88,88,6,88,88,4,,13,1,8,3,12,66,1,8,6,1,3
RU,ESS1-9e01,1.0,10.12.2020,370221,ESS8e02_2,8,2.2,3179,0.966233253479004,0.579195499420166,4.985758313,2.88772877608628,4,1,1,1,2,,10,6,2,2,88,5,8,88,7,2,,66,1,10,5,12,66,1,3,1,4,3
RU,ESS1-9e01,1.0,10.12.2020,370222,ESS8e02_2,8,2.2,3180,1.44934988021851,4.00043392181396,4.985758313,19.9451966812912,2,2,5,2,5,,0,0,0,0,5,0,0,0,0,1,,66,1,2,3,10,66,1,0,1,3,3
RU,ESS1-9e01,1.0,10.12.2020,370223,ESS8e02_2,8,2.2,3182,0.966233253479004,0.330834299325943,4.985758313,1.64945985808985,2,3,2,1,1,,5,2,3,4,4,5,5,4,6,2,,1,1,9,5,15,66,1,7,2,1,3
RU,ESS1-9e01,1.0,10.12.2020,370224,ESS8e02_2,8,2.2,3183,0.966233253479004,3.03788566589355,4.985758313,15.1461637126723,3,3,2,2,1,,0,10,0,0,88,6,7,88,10,3,,13,1,9,3,11,66,1,0,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,370225,ESS8e02_2,8,2.2,3184,0.966233253479004,0.448014765977859,4.985758313,2.23369334382086,3,1,1,2,1,,0,0,0,0,3,7,4,4,6,1,,1,1,9,5,15,66,2,10,2,77,2
RU,ESS1-9e01,1.0,10.12.2020,370226,ESS8e02_2,8,2.2,3185,0.483116626739502,0.165417149662971,4.985758313,0.824729929044925,2,1,1,1,1,,6,7,5,5,3,4,5,3,7,2,,1,1,10,5,14,66,1,3,6,2,2
RU,ESS1-9e01,1.0,10.12.2020,370227,ESS8e02_2,8,2.2,3186,0.966233253479004,0.330834299325943,4.985758313,1.64945985808985,3,1,1,1,1,,2,0,0,0,2,8,7,6,7,3,,1,1,10,5,12,66,1,3,6,3,2
RU,ESS1-9e01,1.0,10.12.2020,370228,ESS8e02_2,8,2.2,3188,1.44934988021851,0.868793368339539,4.985758313,4.33159375847813,1,2,1,2,4,,1,0,0,0,5,0,5,1,0,1,,11,1,2,5,14,66,6,66,2,8,2
RU,ESS1-9e01,1.0,10.12.2020,370229,ESS8e02_2,8,2.2,3190,1.44934988021851,4.00032663345337,4.985758313,19.9446617674554,3,1,1,1,1,,88,5,5,88,88,88,88,1,5,2,,66,1,7,3,13,66,1,1,1,9,3
RU,ESS1-9e01,1.0,10.12.2020,370230,ESS8e02_2,8,2.2,3192,1.44934988021851,0.672021865844727,4.985758313,3.35053860415312,2,4,3,3,2,,4,5,3,2,88,5,8,77,9,8,,2,1,8,5,15,66,1,0,6,9,3
RU,ESS1-9e01,1.0,10.12.2020,370231,ESS8e02_2,8,2.2,3193,0.483116626739502,1.48887252807617,4.985758313,7.4231585838531,2,3,1,1,1,,5,2,0,4,88,2,0,0,88,1,,66,1,0,3,12,66,1,0,6,6,2
RU,ESS1-9e01,1.0,10.12.2020,370232,ESS8e02_2,8,2.2,3195,0.966233253479004,0.579195499420166,4.985758313,2.88772877608628,3,1,1,2,1,,0,0,0,0,88,3,5,88,3,3,,66,1,10,5,16,66,1,0,6,9,2
RU,ESS1-9e01,1.0,10.12.2020,370233,ESS8e02_2,8,2.2,3196,0.483116626739502,0.165417149662971,4.985758313,0.824729929044925,2,1,2,1,1,,6,7,7,1,88,2,4,3,88,2,,66,1,9,5,13,66,1,0,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,370234,ESS8e02_2,8,2.2,3197,0.966233253479004,0.50819319486618,4.985758313,2.53372844591409,2,1,1,2,3,,5,2,0,88,88,4,5,88,5,2,,66,1,9,5,15,66,1,2,6,77,3
RU,ESS1-9e01,1.0,10.12.2020,370235,ESS8e02_2,8,2.2,3198,1.44934988021851,0.762289583683014,4.985758313,3.8005916287609,3,2,1,1,1,,6,0,4,6,88,6,6,4,8,3,,66,1,5,5,12,66,1,2,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,370236,ESS8e02_2,8,2.2,3200,0.966233253479004,0.330834299325943,4.985758313,1.64945985808985,2,3,1,1,1,,6,5,3,5,5,5,8,5,3,1,,66,1,10,5,11,66,1,1,6,6,2
RU,ESS1-9e01,1.0,10.12.2020,370237,ESS8e02_2,8,2.2,3201,0.966233253479004,0.871453642845154,4.985758313,4.34485724420936,3,1,2,1,1,,0,0,0,0,88,0,2,0,4,2,,66,1,88,5,15,66,1,7,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,370238,ESS8e02_2,8,2.2,3206,0.966233253479004,0.330834299325943,4.985758313,1.64945985808985,2,3,3,2,2,,10,5,8,7,7,8,9,6,7,1,,1,1,10,5,13,1,1,6,6,5,2
RU,ESS1-9e01,1.0,10.12.2020,370239,ESS8e02_2,8,2.2,3208,0.483116626739502,0.275515198707581,4.985758313,1.37365219231417,2,2,1,2,2,,5,5,7,5,4,5,5,5,6,2,,1,1,10,5,11,66,1,5,6,8,1
RU,ESS1-9e01,1.0,10.12.2020,370240,ESS8e02_2,8,2.2,3209,0.966233253479004,4.00043392181396,4.985758313,19.9451966812912,4,8,8,8,8,,1,2,0,0,8,7,88,3,5,1,,1,1,9,3,12,66,1,1,6,77,1
RU,ESS1-9e01,1.0,10.12.2020,370241,ESS8e02_2,8,2.2,3210,0.966233253479004,0.50819319486618,4.985758313,2.53372844591409,3,2,2,1,2,,4,4,4,4,6,6,5,6,5,2,,1,1,8,5,12,66,1,0,1,77,4
RU,ESS1-9e01,1.0,10.12.2020,370242,ESS8e02_2,8,2.2,3211,0.483116626739502,0.165417149662971,4.985758313,0.824729929044925,2,2,1,1,1,,1,1,1,1,5,2,3,88,7,2,,1,1,10,5,13,66,1,3,6,2,2
RU,ESS1-9e01,1.0,10.12.2020,370243,ESS8e02_2,8,2.2,3216,0.483116626739502,1.53592646121979,4.985758313,7.65775812218323,3,1,1,1,1,,5,5,5,5,5,5,5,5,5,2,,1,1,10,2,10,66,1,1,6,3,3
RU,ESS1-9e01,1.0,10.12.2020,370244,ESS8e02_2,8,2.2,3217,0.483116626739502,1.89755272865295,4.985758313,9.4607392912373,2,8,8,8,8,,88,8,8,88,88,88,3,2,7,2,,66,1,7,3,11,66,1,0,6,5,4
RU,ESS1-9e01,1.0,10.12.2020,370245,ESS8e02_2,8,2.2,3218,1.44934988021851,0.672021865844727,4.985758313,3.35053860415312,3,3,4,5,4,,2,2,2,2,8,4,6,3,6,3,,77,1,6,5,13,66,1,0,6,77,1
RU,ESS1-9e01,1.0,10.12.2020,370246,ESS8e02_2,8,2.2,3219,1.44934988021851,4.00043392181396,4.985758313,19.9451966812912,4,3,2,1,2,,5,88,4,4,5,5,8,5,2,1,,1,1,10,3,13,1,1,3,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,370247,ESS8e02_2,8,2.2,3220,0.966233253479004,0.551030397415161,4.985758313,2.74730438462833,2,2,2,1,1,,2,2,2,2,77,3,3,3,3,2,,1,1,9,5,11,66,1,3,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,370248,ESS8e02_2,8,2.2,3221,0.966233253479004,0.448014765977859,4.985758313,2.23369334382086,2,2,2,2,2,,2,7,3,3,88,3,6,8,7,2,,1,1,8,5,15,66,1,1,2,8,2
RU,ESS1-9e01,1.0,10.12.2020,370249,ESS8e02_2,8,2.2,3222,1.44934988021851,0.496251553297043,4.985758313,2.47419030718989,2,1,2,2,1,,7,1,2,2,88,4,5,3,4,4,,66,1,10,5,12,66,1,7,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,370250,ESS8e02_2,8,2.2,3223,0.483116626739502,0.165417149662971,4.985758313,0.824729929044925,4,2,4,3,3,,3,3,5,7,88,3,3,4,5,1,,77,1,4,5,17,6,1,10,6,3,4
RU,ESS1-9e01,1.0,10.12.2020,370251,ESS8e02_2,8,2.2,3224,0.483116626739502,0.22400738298893,4.985758313,1.11684667191043,4,3,3,3,4,,2,2,0,0,77,2,2,3,4,1,,11,1,3,5,17,66,1,10,6,77,3
RU,ESS1-9e01,1.0,10.12.2020,370252,ESS8e02_2,8,2.2,3225,0.483116626739502,0.165417149662971,4.985758313,0.824729929044925,2,1,1,1,1,,5,5,5,5,0,5,5,5,88,1,,66,1,10,5,12,6,1,0,6,1,3
RU,ESS1-9e01,1.0,10.12.2020,370253,ESS8e02_2,8,2.2,3226,0.966233253479004,0.551030397415161,4.985758313,2.74730438462833,1,4,3,1,5,,10,0,10,8,88,5,10,10,5,4,,1,1,10,5,16,66,1,6,6,5,3
RU,ESS1-9e01,1.0,10.12.2020,370254,ESS8e02_2,8,2.2,3229,0.483116626739502,1.40291321277618,4.985758313,6.9945862130164,2,1,1,8,1,,5,0,5,5,5,0,5,10,0,1,,13,1,10,2,9,6,1,0,6,5,3
RU,ESS1-9e01,1.0,10.12.2020,370255,ESS8e02_2,8,2.2,3230,0.483116626739502,0.289597749710083,4.985758313,1.44386438804314,4,2,1,1,1,,4,4,4,4,5,4,4,5,7,4,,66,1,4,5,14,66,1,4,1,1,1
RU,ESS1-9e01,1.0,10.12.2020,370256,ESS8e02_2,8,2.2,3231,0.966233253479004,0.551030397415161,4.985758313,2.74730438462833,1,1,1,1,2,,88,0,0,0,1,88,88,2,88,1,,2,1,8,5,13,66,1,10,6,6,3
RU,ESS1-9e01,1.0,10.12.2020,370257,ESS8e02_2,8,2.2,3233,0.483116626739502,0.25409659743309,4.985758313,1.26686422295704,4,1,1,1,1,,0,0,0,0,88,2,1,0,88,1,,66,1,8,5,11,66,1,3,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,370258,ESS8e02_2,8,2.2,3234,0.483116626739502,0.165417149662971,4.985758313,0.824729929044925,4,8,8,1,1,,0,0,0,0,77,0,88,88,0,4,,66,1,10,5,16,66,1,5,2,1,3
RU,ESS1-9e01,1.0,10.12.2020,370259,ESS8e02_2,8,2.2,3235,0.483116626739502,1.49268555641174,4.985758313,7.44216942157488,3,1,1,1,1,,0,0,88,88,0,0,0,0,0,1,,4,1,10,3,10,5,1,0,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,370260,ESS8e02_2,8,2.2,3236,0.483116626739502,0.275515198707581,4.985758313,1.37365219231417,3,2,1,1,1,,2,2,0,0,5,3,5,3,3,2,,66,1,7,5,12,66,1,3,1,88,2
RU,ESS1-9e01,1.0,10.12.2020,370261,ESS8e02_2,8,2.2,3237,0.483116626739502,1.40291321277618,4.985758313,6.9945862130164,2,3,3,3,3,,2,2,4,3,7,3,2,4,2,3,,66,1,3,1,7,6,1,8,6,1,2
RU,ESS1-9e01,1.0,10.12.2020,370262,ESS8e02_2,8,2.2,3238,0.966233253479004,0.551030397415161,4.985758313,2.74730438462833,3,1,2,1,1,,5,88,5,5,88,10,5,10,5,1,,88,1,10,5,17,66,1,0,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,370263,ESS8e02_2,8,2.2,3240,0.966233253479004,1.96264052391052,4.985758313,9.78525130751756,2,3,1,2,1,,0,0,3,88,88,0,3,88,0,1,,66,1,5,3,10,66,1,0,1,4,4
RU,ESS1-9e01,1.0,10.12.2020,370264,ESS8e02_2,8,2.2,3241,0.966233253479004,2.98537111282349,4.985758313,14.8843388431498,1,1,1,1,1,,2,0,3,0,88,0,3,3,88,2,,1,1,10,3,13,66,1,2,2,4,4
RU,ESS1-9e01,1.0,10.12.2020,370265,ESS8e02_2,8,2.2,3243,0.966233253479004,3.07185292243958,4.985758313,15.3155162443665,1,3,8,3,1,,10,0,5,5,5,5,5,5,0,1,,1,1,10,2,7,66,2,88,1,6,3
RU,ESS1-9e01,1.0,10.12.2020,370266,ESS8e02_2,8,2.2,3245,0.966233253479004,1.96264052391052,4.985758313,9.78525130751756,2,1,2,1,2,,7,3,5,5,5,5,4,4,5,2,,1,1,7,3,11,66,1,4,6,5,3
RU,ESS1-9e01,1.0,10.12.2020,370267,ESS8e02_2,8,2.2,3246,0.483116626739502,4.00043392181396,4.985758313,19.9451966812912,4,1,1,2,1,,4,4,3,3,3,4,7,5,8,2,,66,1,10,3,13,66,1,0,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,370268,ESS8e02_2,8,2.2,3247,1.44934988021851,4.00043392181396,4.985758313,19.9451966812912,3,2,1,1,1,,3,3,3,0,5,2,5,5,3,1,,1,1,88,3,10,66,1,0,1,88,4
RU,ESS1-9e01,1.0,10.12.2020,370269,ESS8e02_2,8,2.2,3248,0.966233253479004,0.551030397415161,4.985758313,2.74730438462833,3,3,2,3,3,,4,4,4,4,5,6,5,6,5,1,,20,1,5,5,11,66,1,3,6,4,3
RU,ESS1-9e01,1.0,10.12.2020,370270,ESS8e02_2,8,2.2,3251,0.966233253479004,0.871453642845154,4.985758313,4.34485724420936,3,2,2,2,2,,88,88,88,88,6,7,7,7,7,2,,13,1,7,5,15,66,1,6,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,370271,ESS8e02_2,8,2.2,3252,1.44934988021851,4.00043392181396,4.985758313,19.9451966812912,3,3,3,3,3,,5,6,6,6,6,4,6,5,5,2,,1,1,9,3,11,66,1,5,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,370272,ESS8e02_2,8,2.2,3253,1.93246650695801,1.74290728569031,4.985758313,8.68971448841872,3,2,1,1,1,,7,7,7,7,5,5,6,6,5,2,,1,1,7,5,13,66,1,7,6,88,2
RU,ESS1-9e01,1.0,10.12.2020,370273,ESS8e02_2,8,2.2,3254,1.93246650695801,3.15726661682129,4.985758313,15.7413682811741,3,2,2,2,2,,4,3,4,4,5,5,6,7,6,2,,66,1,9,2,9,66,6,66,6,88,2
RU,ESS1-9e01,1.0,10.12.2020,370274,ESS8e02_2,8,2.2,3256,0.966233253479004,0.330834299325943,4.985758313,1.64945985808985,3,2,2,2,2,,5,4,5,4,88,5,5,5,6,2,,13,1,9,5,13,66,1,6,2,3,3
RU,ESS1-9e01,1.0,10.12.2020,370275,ESS8e02_2,8,2.2,3257,1.93246650695801,0.896029531955719,4.985758313,4.46738668764173,3,2,1,1,1,,6,5,6,5,88,2,5,4,4,2,,1,1,9,5,16,66,1,7,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,370276,ESS8e02_2,8,2.2,3258,0.966233253479004,0.330834299325943,4.985758313,1.64945985808985,3,2,2,2,2,,6,3,6,6,5,5,6,5,7,2,,1,1,7,5,15,66,1,6,7,77,3
RU,ESS1-9e01,1.0,10.12.2020,370277,ESS8e02_2,8,2.2,3260,0.483116626739502,0.165417149662971,4.985758313,0.824729929044925,3,3,2,2,2,,5,6,6,6,88,6,6,4,5,2,,1,1,8,5,13,66,1,6,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,370278,ESS8e02_2,8,2.2,3261,0.483116626739502,1.49268555641174,4.985758313,7.44216942157488,4,1,1,1,1,,3,2,2,3,77,5,6,77,2,2,,77,1,9,3,13,66,1,8,6,1,3
RU,ESS1-9e01,1.0,10.12.2020,370279,ESS8e02_2,8,2.2,3262,0.483116626739502,0.165417149662971,4.985758313,0.824729929044925,2,2,1,1,1,,6,7,7,7,88,4,5,4,4,2,,1,1,8,5,15,66,2,8,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,370280,ESS8e02_2,8,2.2,3264,0.966233253479004,0.50819319486618,4.985758313,2.53372844591409,3,2,8,2,1,,4,4,4,3,88,4,7,5,4,2,,1,1,6,5,15,66,1,5,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,370281,ESS8e02_2,8,2.2,3265,0.483116626739502,1.51894283294678,4.985758313,7.57308185633616,3,1,1,2,1,,5,5,6,6,5,5,6,6,5,2,,1,1,8,3,12,66,1,6,6,1,2
RU,ESS1-9e01,1.0,10.12.2020,370282,ESS8e02_2,8,2.2,3266,0.483116626739502,1.49268555641174,4.985758313,7.44216942157488,4,1,1,1,1,,88,88,88,88,88,3,4,3,2,2,,66,1,6,3,13,66,6,66,6,1,3
RU,ESS1-9e01,1.0,10.12.2020,370283,ESS8e02_2,8,2.2,3267,1.44934988021851,1.3071802854538,4.985758313,6.51728497479098,4,3,1,2,2,,8,7,8,8,5,7,8,7,6,2,,1,1,9,5,16,66,1,5,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,370284,ESS8e02_2,8,2.2,3269,0.483116626739502,0.165417149662971,4.985758313,0.824729929044925,4,1,1,1,1,,88,4,88,88,77,3,3,77,3,2,,66,1,7,5,15,66,1,4,6,1,3
RU,ESS1-9e01,1.0,10.12.2020,370285,ESS8e02_2,8,2.2,3270,1.93246650695801,4.00032663345337,4.985758313,19.9446617674554,4,8,8,8,1,,88,88,88,88,88,5,6,88,6,2,,88,1,7,3,11,66,1,6,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,370286,ESS8e02_2,8,2.2,3274,1.93246650695801,1.74290728569031,4.985758313,8.68971448841872,4,1,1,1,1,,7,6,7,7,5,7,6,7,7,2,,1,1,8,5,14,66,1,7,6,88,2
RU,ESS1-9e01,1.0,10.12.2020,370287,ESS8e02_2,8,2.2,3277,0.483116626739502,0.981320261955261,4.985758313,4.89262565375878,2,2,1,2,1,,5,3,2,5,88,5,5,5,7,3,,1,1,10,3,11,1,1,3,1,1,3
RU,ESS1-9e01,1.0,10.12.2020,370288,ESS8e02_2,8,2.2,3278,1.44934988021851,0.496251553297043,4.985758313,2.47419030718989,2,7,7,1,8,,77,77,77,77,77,77,88,88,5,2,,77,1,8,5,15,1,1,10,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,370289,ESS8e02_2,8,2.2,3279,0.966233253479004,2.80582642555237,4.985758313,13.9891724260328,2,2,1,1,1,,5,5,5,7,5,88,7,88,7,2,,1,1,10,1,4,6,1,1,6,6,2
RU,ESS1-9e01,1.0,10.12.2020,370290,ESS8e02_2,8,2.2,3282,0.966233253479004,0.330834299325943,4.985758313,1.64945985808985,1,1,1,1,1,,3,5,0,7,5,3,7,3,5,1,,1,1,10,5,10,6,1,0,6,4,4
RU,ESS1-9e01,1.0,10.12.2020,370291,ESS8e02_2,8,2.2,3283,0.966233253479004,1.96264052391052,4.985758313,9.78525130751756,1,4,3,3,2,,8,10,10,5,5,8,9,8,6,1,,1,1,10,3,10,6,1,0,6,4,3
RU,ESS1-9e01,1.0,10.12.2020,370292,ESS8e02_2,8,2.2,3284,0.966233253479004,0.579195499420166,4.985758313,2.88772877608628,2,1,2,2,5,,3,2,0,0,5,2,8,2,0,2,,11,1,9,5,19,1,2,10,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,370293,ESS8e02_2,8,2.2,3286,0.966233253479004,1.57863330841064,4.985758313,7.87068414058706,2,3,3,2,1,,0,0,1,0,10,5,2,1,0,1,,1,1,10,2,9,66,6,66,1,1,3
RU,ESS1-9e01,1.0,10.12.2020,370294,ESS8e02_2,8,2.2,3287,0.966233253479004,0.330834299325943,4.985758313,1.64945985808985,2,2,1,1,1,,1,0,0,0,5,8,8,3,5,2,,1,1,10,5,12,66,1,3,6,6,3
RU,ESS1-9e01,1.0,10.12.2020,370295,ESS8e02_2,8,2.2,3289,0.483116626739502,0.165417149662971,4.985758313,0.824729929044925,2,4,1,1,1,,5,5,5,5,8,0,10,10,5,1,,1,1,10,5,11,8,1,0,2,2,2
RU,ESS1-9e01,1.0,10.12.2020,370296,ESS8e02_2,8,2.2,3290,0.966233253479004,3.07185292243958,4.985758313,15.3155162443665,1,3,3,1,2,,6,8,9,10,0,5,10,5,5,1,,1,1,10,2,7,6,1,0,6,4,3
RU,ESS1-9e01,1.0,10.12.2020,370297,ESS8e02_2,8,2.2,3291,0.966233253479004,2.80582642555237,4.985758313,13.9891724260328,2,3,2,1,1,,10,10,5,5,7,5,5,3,3,2,,1,1,10,2,10,6,1,1,2,3,4
RU,ESS1-9e01,1.0,10.12.2020,370298,ESS8e02_2,8,2.2,3292,1.93246650695801,1.15839099884033,4.985758313,5.77545755217256,2,2,1,2,2,,5,3,3,3,5,3,3,4,3,3,,88,1,5,5,15,1,1,7,2,3,3
RU,ESS1-9e01,1.0,10.12.2020,370299,ESS8e02_2,8,2.2,3293,0.966233253479004,0.448014765977859,4.985758313,2.23369334382086,1,1,2,5,5,,10,2,10,10,10,6,10,10,1,1,,1,1,10,5,13,66,1,0,6,2,2
RU,ESS1-9e01,1.0,10.12.2020,370300,ESS8e02_2,8,2.2,3294,0.483116626739502,1.40291321277618,4.985758313,6.9945862130164,3,1,1,1,1,,1,1,1,1,5,2,8,88,2,2,,66,1,10,2,9,6,1,2,1,1,4
